dataset,model,regime,seq_len,stride,block,buffer_size,novelty_threshold,retention_threshold,replay_ratio,lambda_ewc,alpha,temperature,bwt,fwt,af,avg_diagonal_auc,final_avg_auc,peak_auc,n_valid_diag,n_valid_bwt_pairs,n_valid_af_pairs,diag_c0,diag_c1,diag_c2,diag_c3,diag_c4,final_c0,final_c1,final_c2,final_c3,final_c4,co2_kg,energy_kwh,cpu_energy_kwh,ram_energy_kwh,cc_duration_s,total_epochs,n_concepts,elapsed_s,run_id
smd,vgru-kl,derpp,12,12,B2,500.0,,,0.5,,0.5,0.5,0.026933551437122383,0.04922859190648059,-0.026933551437122383,0.6891256114912735,0.7066597530306818,0.8303173565569815,5,10,10,0.7244,0.6052,0.6513,0.7726,0.6921,0.7292,0.6461,0.6356,0.8303,0.6921,1.029420330813946e-06,0.0004330356121535,0.0001968348906265,0.0002362007215269,141.7,30,5,141.7,r-derpp_sl12_st12_bu500_re0.5_al0.5_te0.5
smd,vgru-kl,strb,16,16,B2,500.0,0.2,0.9,0.5,,,,0.03014940957287828,0.055438606074322994,-0.03014940957287828,0.6975763369446091,0.715981609084279,0.7616921665064407,5,10,10,0.7114,0.654,0.6657,0.7525,0.7044,0.7189,0.7304,0.6777,0.7486,0.7044,0.00019745299770966234,0.0005686772644523,0.00025849039681670005,0.00031018686763549996,186.1,32,5,88.8,r-strb_sl16_st16_bu500_no0.2_re0.9_re0.5
smd,vgru-kl,gdumb,16,16,B2,500.0,,,0.5,,,,0.01885673182457529,0.05418342754636267,-0.01885673182457529,0.6965907669427583,0.7076596725046509,0.7914896401210897,5,10,10,0.7114,0.6384,0.7069,0.7541,0.6721,0.7223,0.6859,0.6664,0.7915,0.6721,6.261403513903867e-07,0.0002633919908537,0.0001197239415506,0.000143668049303,86.2,32,5,86.2,r-gdumb_sl16_st16_bu500_re0.5
smd,vgru-kl,derpp,16,16,B2,500.0,,,0.5,,0.5,0.5,0.02950820996850212,0.0562380045247141,-0.02950820996850212,0.688495967297721,0.7154166239507852,0.8103985315628327,5,10,10,0.7114,0.6386,0.6502,0.7606,0.6817,0.7334,0.6708,0.6808,0.8104,0.6817,0.0002834279125649,0.000428186704503,0.0001946308712403,0.0002335558332627,140.1,32,5,140.1,r-derpp_sl16_st16_bu500_re0.5_al0.5_te0.5
smd,vgru-kl,strb,48,48,B2,500.0,0.2,0.9,0.5,,,,0.006334555468951464,0.05164758102161129,-0.006334555468951464,0.719991275176676,0.7280166112314925,0.7880006449518265,5,10,10,0.7348,0.7303,0.6586,0.7594,0.717,0.7188,0.7501,0.6662,0.788,0.717,0.000361526241876,0.0005461732004423999,0.0002482612280109,0.0002979119724314,178.7,37,5,85.7,r-strb_sl48_st48_bu500_no0.2_re0.9_re0.5
smd,vgru-kl,gdumb,48,48,B2,500.0,,,0.5,,,,0.03214124333997824,0.038238573172684476,-0.03214124333997824,0.7098444360048318,0.7385169688450657,0.8204447492667469,5,10,10,0.7348,0.6518,0.6954,0.7755,0.6917,0.7595,0.7305,0.6904,0.8204,0.6917,6.201439261525632e-07,0.0002608695366181,0.0001185773752306,0.0001422921613875,85.4,37,5,85.4,r-gdumb_sl48_st48_bu500_re0.5
smd,vgru-kl,derpp,48,48,B2,500.0,,,0.5,,0.5,0.5,0.01979653170855834,0.026912634418399927,-0.01979653170855834,0.7055388055132796,0.7231837725410621,0.822566855637133,5,10,10,0.7348,0.646,0.6598,0.7976,0.6895,0.7397,0.7077,0.6564,0.8226,0.6895,1.0277059694573117e-06,0.0004323144494784,0.0001965070862846,0.0002358073631937,141.5,37,5,141.5,r-derpp_sl48_st48_bu500_re0.5_al0.5_te0.5
smd,vgru-kl,strb,8,4,B3,500.0,0.2,0.9,0.5,,,,0.023070014001570605,0.03856990933425736,-0.023070014001570605,0.7004007560448843,0.7140072516488913,0.7585790421067902,5,10,10,0.719,0.6338,0.6787,0.7508,0.7197,0.6998,0.7238,0.6681,0.7586,0.7197,0.0009412210164988,0.0014219429611447999,0.000646354886348,0.0007755880747967,465.4,30,5,233.8,r-strb_sl8_st4_bu500_no0.2_re0.9_re0.5
smd,vgru-kl,strb,12,6,B3,500.0,0.2,0.9,0.5,,,,0.01623457850683303,0.049554718952069865,-0.01623457850683303,0.703386883203259,0.7103159269755528,0.7599076120150481,5,10,10,0.7272,0.6746,0.6655,0.7535,0.6962,0.7171,0.7252,0.6623,0.7508,0.6962,0.00035487270175836827,0.0010780773740447,0.000490036711116,0.0005880406629285,352.8,31,5,178.0,r-strb_sl12_st6_bu500_no0.2_re0.9_re0.5
smd,vgru-kl,strb,48,24,B3,500.0,0.2,0.9,0.5,,,,0.008507019462666177,0.06630726785844862,-0.008507019462666177,0.7129266900369531,0.7104970357456761,0.7798302633296809,5,10,10,0.6993,0.7258,0.6577,0.7625,0.7194,0.7056,0.7505,0.5972,0.7798,0.7194,0.0006092512197075,0.000920421950048,0.00041837485845039996,0.0005020470915974001,301.2,36,5,141.8,r-strb_sl48_st24_bu500_no0.2_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,100.0,0.05,0.9,0.5,,,,0.028021058829774282,0.05064876987496029,-0.028021058829774282,0.7021176281012514,0.7187511767669481,0.7719659333113562,5,10,10,0.7078,0.6331,0.6616,0.772,0.7361,0.7097,0.7297,0.6679,0.7503,0.7361,0.00044504887412460004,0.0006723544234925,0.0003056164762722,0.00036673794722019996,220.0,30,5,109.4,r-strb_sl6_st6_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,100.0,0.05,0.9,0.5,,,,-0.003180454385555187,0.05817579510846445,0.003180454385555187,0.6902322424656916,0.6977897312899627,0.7802393841851649,5,10,10,0.7209,0.6243,0.6088,0.7802,0.717,0.6702,0.7347,0.6195,0.7476,0.717,0.0004097861620984,0.0006190815319209999,0.0002814014060202,0.0003376801259008,202.6,31,5,99.7,r-strb_sl8_st8_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,100.0,0.05,0.9,0.5,,,,0.026410610719745507,0.055935987340471324,-0.026410610719745507,0.6944070867497565,0.7118396291677428,0.7621838577655548,5,10,10,0.7227,0.6221,0.6511,0.7482,0.7279,0.6922,0.7083,0.6686,0.7622,0.7279,0.0003942701854642,0.0005956408804976,0.0002707467284149,0.00032489415208249996,194.9,30,5,94.3,r-strb_sl10_st10_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,100.0,0.05,0.9,0.5,,,,0.01607037367920503,0.051678854810294016,-0.01607037367920503,0.6947816880280365,0.7061321495752994,0.7618961506444842,5,10,10,0.7244,0.6594,0.6398,0.7619,0.6884,0.6969,0.7216,0.6636,0.7602,0.6884,0.000371178515734,0.0005607553045719001,0.000254889476794,0.0003058658277777,183.5,32,5,92.2,r-strb_sl12_st12_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,100.0,0.05,0.9,0.5,,,,0.03287701295712871,0.0604793339390687,-0.03287701295712871,0.6964447574617367,0.7122619262811565,0.7648291817004645,5,10,10,0.7114,0.647,0.653,0.7647,0.7061,0.7636,0.7524,0.5837,0.7554,0.7061,0.00036291289794610003,0.0005482680812447999,0.0002492135149917,0.0002990545662531,179.4,33,5,87.8,r-strb_sl16_st16_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,100.0,0.05,0.9,0.5,,,,0.027264459382392116,0.046847377000626876,-0.027264459382392116,0.6982634378183187,0.7129805120825793,0.7706497260945008,5,10,10,0.7186,0.6558,0.6473,0.7706,0.6991,0.7047,0.7384,0.6541,0.7686,0.6991,0.00018901401737770444,0.0005416600323803001,0.0002462098614027,0.00029545017097759997,177.3,34,5,84.1,r-strb_sl24_st24_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,100.0,0.05,0.9,0.5,,,,-2.433906811207809e-05,0.05451482583693936,2.433906811207809e-05,0.7224993179632493,0.7225078804358743,0.78386155338078,5,10,10,0.7348,0.7332,0.6674,0.7593,0.7179,0.7135,0.7469,0.6504,0.7839,0.7179,0.0003546621117335,0.0005358032646148999,0.0002435477130211,0.0002922555515937,175.4,36,5,82.5,r-strb_sl48_st48_bu100_no0.05_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,100.0,0.2,0.9,0.5,,,,0.028315523171680634,0.04818204603700978,-0.028315523171680634,0.6971092509037204,0.7125724765903335,0.7567749272189734,5,10,10,0.7078,0.6331,0.6724,0.7552,0.7171,0.712,0.7233,0.662,0.7485,0.7171,0.00046249537733689995,0.000698711604223,0.00031759716325059997,0.0003811144409724,228.7,31,5,110.7,r-strb_sl6_st6_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,100.0,0.2,0.9,0.5,,,,-0.007976421301485969,0.061858834751700134,0.007976421301485969,0.6970154980760721,0.6978539775957906,0.7473256625661003,5,10,10,0.7209,0.6243,0.6831,0.7425,0.7143,0.6473,0.7118,0.6686,0.7473,0.7143,0.0004078563116309,0.0006161660240434,0.0002800763721033,0.00033608965194,201.7,31,5,99.4,r-strb_sl8_st8_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,100.0,0.2,0.9,0.5,,,,0.02714920464213034,0.05677007043767055,-0.02714920464213034,0.6953182427005782,0.7141188003008041,0.7659984154858308,5,10,10,0.7227,0.6221,0.6523,0.7522,0.7273,0.7024,0.7117,0.6631,0.766,0.7273,0.000390636495423,0.0005901513090935,0.00026825183437249997,0.000321899474721,193.1,30,5,91.9,r-strb_sl10_st10_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,100.0,0.2,0.9,0.5,,,,0.014446061968099366,0.0547832493437498,-0.014446061968099366,0.700693951933537,0.709825115453779,0.7570138662801235,5,10,10,0.7244,0.6594,0.6654,0.757,0.6973,0.7096,0.7198,0.6795,0.7429,0.6973,0.0003732594770903,0.000563899102151,0.0002563184715269,0.0003075806306239,184.5,32,5,92.5,r-strb_sl12_st12_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,100.0,0.2,0.9,0.5,,,,0.03630136991340096,0.06256345865336202,-0.03630136991340096,0.701860051996133,0.7260561792533331,0.7567507283396814,5,10,10,0.7114,0.647,0.6651,0.7568,0.729,0.7468,0.7227,0.693,0.7388,0.729,0.00018549763623244153,0.0005369062244457001,0.0002440489503476,0.0002928572740979,175.7,31,5,84.3,r-strb_sl16_st16_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,100.0,0.2,0.9,0.5,,,,0.031107781504320742,0.04676275945094842,-0.031107781504320742,0.7017547277240145,0.7206804146414967,0.7637332195310809,5,10,10,0.7186,0.6558,0.67,0.7559,0.7086,0.7152,0.7361,0.6827,0.7609,0.7086,0.00019327222480033972,0.0005481880424886,0.0002491770472797,0.0002990109952088,179.4,34,5,84.2,r-strb_sl24_st24_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,100.0,0.2,0.9,0.5,,,,0.0012325509912352705,0.060868675068679934,-0.0012325509912352705,0.7280440254107379,0.7286039901996091,0.7920749343182886,5,10,10,0.7348,0.7332,0.677,0.7727,0.7225,0.7177,0.7535,0.6572,0.7921,0.7225,0.00018539961313498483,0.0005292566127777,0.00024057185972460002,0.00028868475305300005,173.2,35,5,81.9,r-strb_sl48_st48_bu100_no0.2_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,100.0,0.35,0.9,0.5,,,,0.023222041559322792,0.04995856871311022,-0.023222041559322792,0.7015261468399636,0.710483810648542,0.78061573510283,5,10,10,0.7078,0.6331,0.6768,0.7806,0.7093,0.7201,0.7198,0.668,0.7352,0.7093,0.00023909913061926532,0.0006965187458549,0.0003166006717578,0.0003799180740971,228.0,31,5,110.1,r-strb_sl6_st6_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,100.0,0.35,0.9,0.5,,,,-0.004294365957967084,0.06375071455217797,0.004294365957967084,0.6981464878832747,0.7000109881542779,0.7406954672642858,5,10,10,0.7209,0.6243,0.6886,0.7407,0.7162,0.6629,0.7124,0.6698,0.7387,0.7162,0.00020882918530209718,0.0006188224495907999,0.0002812836357042,0.00033753881388650004,202.5,31,5,99.6,r-strb_sl8_st8_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,100.0,0.35,0.9,0.5,,,,0.009697189717836941,0.051444016710925536,-0.009697189717836941,0.6944308607012522,0.7018511908158361,0.7805743403647968,5,10,10,0.7227,0.6221,0.678,0.7613,0.6882,0.6739,0.6961,0.6705,0.7806,0.6882,0.0003911725049551,0.0005909610816847,0.000268619391549,0.0003223416901355,193.4,30,5,92.3,r-strb_sl10_st10_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,100.0,0.35,0.9,0.5,,,,0.015789915776838616,0.055331952469923416,-0.015789915776838616,0.7011381213100468,0.710690021608617,0.7562306833498526,5,10,10,0.7244,0.6594,0.6654,0.7562,0.7003,0.7129,0.7248,0.6805,0.7349,0.7003,0.0003777177398044,0.00057063439086,0.0002593800332196,0.0003112543576404,186.8,32,5,92.0,r-strb_sl12_st12_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,100.0,0.35,0.9,0.5,,,,0.03630136991340096,0.06256345865336202,-0.03630136991340096,0.701860051996133,0.7260561792533331,0.7567507283396814,5,10,10,0.7114,0.647,0.6651,0.7568,0.729,0.7468,0.7227,0.693,0.7388,0.729,0.0003833748755439,0.0005791808684716,0.000263264755208,0.0003159161132636,189.6,31,5,84.4,r-strb_sl16_st16_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,100.0,0.35,0.9,0.5,,,,0.0324266754803777,0.04615117359569979,-0.0324266754803777,0.701655024506391,0.721771329544414,0.7640292485011265,5,10,10,0.7186,0.6558,0.67,0.757,0.707,0.7169,0.7378,0.6832,0.764,0.707,0.00035603915144680003,0.0005378836175748999,0.0002444932298631,0.0002933903877118,176.0,34,5,84.4,r-strb_sl24_st24_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,100.0,0.35,0.9,0.5,,,,-0.0003951786058202456,0.05422045684944217,0.0003951786058202456,0.7224658771459679,0.7226191712401252,0.7785251304140645,5,10,10,0.7348,0.7332,0.6696,0.7561,0.7187,0.715,0.7477,0.6533,0.7785,0.7187,0.00018451080556622297,0.000531294207362,0.0002414981048618,0.00028979610250010003,173.9,36,5,83.0,r-strb_sl48_st48_bu100_no0.35_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,500.0,0.05,0.9,0.5,,,,0.03251093335165829,0.04629373834712512,-0.03251093335165829,0.694328002634235,0.7132617561476409,0.7716878305085815,5,10,10,0.7078,0.6295,0.658,0.7717,0.7047,0.7268,0.729,0.6585,0.7473,0.7047,0.0005679377458821,0.0008580079130932,0.0003900054464174,0.0004680024666758,280.8,31,5,135.3,r-strb_sl6_st6_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,500.0,0.05,0.9,0.5,,,,0.012294943856092344,0.06675607202040865,-0.012294943856092344,0.7058498552284953,0.707070552129294,0.7830516911714746,5,10,10,0.7209,0.639,0.6316,0.7831,0.7547,0.6898,0.7536,0.5797,0.7575,0.7547,0.0004593886408623,0.0006940181241746,0.000315464232926,0.0003785538912486,227.1,30,5,112.9,r-strb_sl8_st8_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,500.0,0.05,0.9,0.5,,,,0.022274852155963087,0.06297189823235402,-0.022274852155963087,0.7082022783279043,0.7223665555004922,0.7803290411476133,5,10,10,0.7227,0.6501,0.6708,0.7674,0.73,0.7067,0.7275,0.6673,0.7803,0.73,0.00043762050183209996,0.000661132062847,0.00030051535590429996,0.0003606167069425,216.4,30,5,103.6,r-strb_sl10_st10_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,500.0,0.05,0.9,0.5,,,,0.021364844776558922,0.061238081437734,-0.021364844776558922,0.7116052350393872,0.7256469281947627,0.772420418066798,5,10,10,0.7244,0.6605,0.6683,0.7724,0.7324,0.7194,0.7337,0.6859,0.7568,0.7324,0.0004129309294072,0.0006238324667821,0.00028356100601820004,0.00034027146076389997,204.2,30,5,96.1,r-strb_sl12_st12_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,500.0,0.05,0.9,0.5,,,,0.03083437537036523,0.055363521346482744,-0.03083437537036523,0.6981790307728952,0.7184302143001223,0.7616921665064407,5,10,10,0.7114,0.654,0.6657,0.7517,0.7082,0.7212,0.7318,0.6781,0.7529,0.7082,0.0003867701621119,0.000584310273523,0.000265596382345,0.0003187138911778,191.2,32,5,89.0,r-strb_sl16_st16_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,500.0,0.05,0.9,0.5,,,,0.025913865109645662,0.05180925397260476,-0.025913865109645662,0.7012783471873524,0.7104112666996616,0.7734010844140413,5,10,10,0.7186,0.6781,0.6328,0.7725,0.7045,0.6978,0.7529,0.6235,0.7734,0.7045,0.0003667896366731,0.0005541248367235,0.000251875585128,0.00030224925159549995,181.4,34,5,88.3,r-strb_sl24_st24_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,500.0,0.05,0.9,0.5,,,,0.005829941474987277,0.05188888296092766,-0.005829941474987277,0.7189628663086168,0.7256327105967192,0.7822506195791981,5,10,10,0.7348,0.7303,0.6537,0.758,0.718,0.7272,0.7443,0.6563,0.7823,0.718,0.00019142948083971097,0.0005502536912604999,0.0002501159822322,0.00030013770902829996,180.1,37,5,85.8,r-strb_sl48_st48_bu500_no0.05_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,500.0,0.35,0.9,0.5,,,,0.025513434722064278,0.04739718757744875,-0.025513434722064278,0.699534136863531,0.7109928792189353,0.7737036856869114,5,10,10,0.7078,0.6295,0.6771,0.7737,0.7096,0.7076,0.7285,0.6653,0.7439,0.7096,0.0005650664035887,0.0008536700531309,0.0003880336697303,0.0004656363834005,279.4,31,5,134.3,r-strb_sl6_st6_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,500.0,0.35,0.9,0.5,,,,0.02379735432624629,0.06072905975931492,-0.02379735432624629,0.701852736194525,0.7150721007091047,0.7634831341683921,5,10,10,0.7209,0.639,0.6758,0.7532,0.7204,0.7065,0.7248,0.67,0.7537,0.7204,0.0002309317832072376,0.0006942722237602999,0.0003155792075804,0.0003786930161799,227.2,31,5,113.5,r-strb_sl8_st8_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,500.0,0.35,0.9,0.5,,,,0.020697482534479617,0.06199545676836943,-0.020697482534479617,0.7074267491340771,0.7196573282256243,0.7705998137679361,5,10,10,0.7227,0.6501,0.6763,0.7631,0.7249,0.7036,0.7195,0.6797,0.7706,0.7249,0.0004270488607242,0.0006451610311791,0.00029325587360830004,0.0003519051575706,211.1,30,5,103.0,r-strb_sl10_st10_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,500.0,0.35,0.9,0.5,,,,0.02297118859930365,0.06129462484577554,-0.02297118859930365,0.711675855708929,0.7265250293277906,0.7732953201533799,5,10,10,0.7244,0.6605,0.6683,0.7733,0.7319,0.7228,0.7352,0.6865,0.7562,0.7319,0.00021350135585412132,0.0006172594922692,0.0002805733351864,0.00033668615708270003,202.0,30,5,96.8,r-strb_sl12_st12_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,500.0,0.35,0.9,0.5,,,,0.03014940957287828,0.055438606074322994,-0.03014940957287828,0.6975763369446091,0.715981609084279,0.7616921665064407,5,10,10,0.7114,0.654,0.6657,0.7525,0.7044,0.7189,0.7304,0.6777,0.7486,0.7044,0.0001930390202825429,0.0005617957767280999,0.0002553624396425,0.0003064333370854,183.9,32,5,88.7,r-strb_sl16_st16_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,500.0,0.35,0.9,0.5,,,,0.027098920331642174,0.05145241629081275,-0.027098920331642174,0.7058295495342926,0.723464778693242,0.7765426142719345,5,10,10,0.7186,0.6781,0.6645,0.7621,0.7059,0.7123,0.7477,0.6748,0.7765,0.7059,0.0003589918483826,0.0005423443834848001,0.0002465208798057,0.0002958235036791,177.5,34,5,87.7,r-strb_sl24_st24_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,500.0,0.35,0.9,0.5,,,,0.007937221038147656,0.05160820739882347,-0.007937221038147656,0.71987349223377,0.7300082925815736,0.794368975679363,5,10,10,0.7348,0.7303,0.6612,0.7592,0.7139,0.7184,0.7531,0.6703,0.7944,0.7139,0.00019015290806196288,0.0005465375094069001,0.00024842682204830003,0.00029811068735849996,178.9,37,5,85.2,r-strb_sl48_st48_bu500_no0.35_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,1000.0,0.05,0.9,0.5,,,,0.027272637928012756,0.050524784334062045,-0.027272637928012756,0.7011893552760003,0.7145021596812322,0.7758283748723763,5,10,10,0.7078,0.6458,0.6714,0.7758,0.7051,0.7201,0.7356,0.6682,0.7435,0.7051,0.0006931871560393,0.0010472275693043,0.0004760152812516,0.0005712122880526999,342.7,31,5,168.3,r-strb_sl6_st6_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,1000.0,0.05,0.9,0.5,,,,0.02452110251085421,0.06361404062774795,-0.02452110251085421,0.6989628016549958,0.710332923053596,0.7725731886655309,5,10,10,0.7209,0.6432,0.6484,0.7726,0.7098,0.7107,0.7278,0.6526,0.7507,0.7098,0.0005593409374345,0.0008450203458309001,0.0003841014642358,0.000460918881595,276.6,31,5,137.8,r-strb_sl8_st8_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,1000.0,0.05,0.9,0.5,,,,0.021383021962671354,0.06473288918010925,-0.021383021962671354,0.7088422431917144,0.7219143974361515,0.7713392502864819,5,10,10,0.7227,0.6554,0.6706,0.7642,0.7314,0.7125,0.7268,0.6676,0.7713,0.7314,0.0004813350902462,0.0007271735666013,0.000330534354517,0.0003966392120843,238.0,30,5,119.7,r-strb_sl10_st10_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,1000.0,0.05,0.9,0.5,,,,0.021288880224420582,0.05543195363432023,-0.021288880224420582,0.6995524778088434,0.7125874356884158,0.7751350340904406,5,10,10,0.7244,0.6622,0.6527,0.7709,0.6877,0.7206,0.7399,0.6396,0.7751,0.6877,0.0004765909654052,0.0007200064137157999,0.00032727655468809996,0.0003927298590276,235.6,32,5,117.4,r-strb_sl12_st12_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,1000.0,0.05,0.9,0.5,,,,0.02866682737451748,0.06878860107484927,-0.02866682737451748,0.70568249790875,0.7201171382987372,0.7822732346111733,5,10,10,0.7114,0.6539,0.6621,0.7823,0.7187,0.7138,0.7464,0.6451,0.7765,0.7187,0.00021829345952011108,0.0006163990389603999,0.0002801823215312,0.00033621671742899996,201.7,31,5,94.2,r-strb_sl16_st16_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,1000.0,0.05,0.9,0.5,,,,0.026228825618542638,0.054597275574828394,-0.026228825618542638,0.7056862545425294,0.7214477779673902,0.7911177299593198,5,10,10,0.7186,0.687,0.6499,0.7754,0.6976,0.7124,0.7562,0.65,0.7911,0.6976,0.0003724198126414,0.0005626305850524,0.0002557420115762,0.00030688857347619997,184.1,34,5,89.3,r-strb_sl24_st24_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,1000.0,0.05,0.9,0.5,,,,0.008835586225059245,0.05225192080611455,-0.008835586225059245,0.7198547130048537,0.7308255950171402,0.8065569802739059,5,10,10,0.7348,0.7172,0.6656,0.7696,0.7121,0.7156,0.753,0.6668,0.8066,0.7121,0.0003586184581887,0.0005417802869034,0.0002462645221099,0.0002955157647933,177.3,37,5,86.6,r-strb_sl48_st48_bu1000_no0.05_re0.9_re0.5
smd,vgru-kl,strb,6,6,B4,1000.0,0.2,0.9,0.5,,,,0.0282557268524156,0.049464841025806214,-0.0282557268524156,0.7014924846996813,0.7172299327498186,0.7677120138793435,5,10,10,0.7078,0.6458,0.6764,0.7677,0.7097,0.7236,0.7353,0.6707,0.7468,0.7097,0.000676754005588,0.0010224013040552,0.0004647302057884,0.0005576710982666,334.6,31,5,166.3,r-strb_sl6_st6_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,8,8,B4,1000.0,0.2,0.9,0.5,,,,0.02613969029905966,0.061093373098650296,-0.02613969029905966,0.6988791308155019,0.7142047251339118,0.7622601200892744,5,10,10,0.7209,0.6432,0.6658,0.7523,0.7122,0.7175,0.7248,0.6641,0.7524,0.7122,0.0005589494329374,0.0008444288831946001,0.0003838326323556,0.0004605962508388,276.4,31,5,135.8,r-strb_sl8_st8_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,10,10,B4,1000.0,0.2,0.9,0.5,,,,0.021224929487060763,0.06445383060156379,-0.021224929487060763,0.7090794073934304,0.7226964087942038,0.7759438573577733,5,10,10,0.7227,0.6554,0.672,0.7674,0.728,0.7111,0.7261,0.6723,0.7759,0.728,0.0005057262033159,0.0007640222673169,0.0003472841412035,0.00041673812611329997,250.0,30,5,117.8,r-strb_sl10_st10_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,12,12,B4,1000.0,0.2,0.9,0.5,,,,0.02180655476486676,0.05883522113570892,-0.02180655476486676,0.7082130451239477,0.7227637739356372,0.7648231065761829,5,10,10,0.7244,0.6622,0.6682,0.7621,0.7243,0.7047,0.7355,0.6845,0.7648,0.7243,0.00022952388911279424,0.0006904947168542999,0.00031386222129920003,0.00037663249555500004,226.0,31,5,112.9,r-strb_sl12_st12_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,16,16,B4,1000.0,0.2,0.9,0.5,,,,0.027211060230558626,0.065979077191197,-0.027211060230558626,0.7010182394246318,0.7156581404788074,0.7792166572889396,5,10,10,0.7114,0.6539,0.6693,0.7792,0.6913,0.7214,0.7385,0.6525,0.7745,0.6913,0.0003990941066733,0.0006029285851791,0.0002740592241345,0.0003288693610445,197.3,32,5,96.1,r-strb_sl16_st16_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,24,24,B4,1000.0,0.2,0.9,0.5,,,,0.026827129523424153,0.05823142576536833,-0.026827129523424153,0.7153194924557704,0.7342171145924967,0.7904063980288885,5,10,10,0.7186,0.687,0.672,0.7736,0.7255,0.7084,0.7431,0.7037,0.7904,0.7255,0.000374745225255,0.000566143685631,0.000257338732296,0.00030880495333490004,185.3,33,5,87.7,r-strb_sl24_st24_bu1000_no0.2_re0.9_re0.5
smd,vgru-kl,strb,48,48,B4,1000.0,0.2,0.9,0.5,,,,0.008540367397718528,0.052761236270106246,-0.008540367397718528,0.7225602565600344,0.7339596616457503,0.8061008983781277,5,10,10,0.7348,0.7172,0.6771,0.7646,0.719,0.7128,0.7479,0.6839,0.8061,0.719,0.0003624532877185,0.0005475737283601,0.0002488979043367,0.0002986758240234,179.2,37,5,87.3,r-strb_sl48_st48_bu1000_no0.2_re0.9_re0.5
